"","Mean_VelocityU","Velocity_25U","Velocity_75U","Velocity_5U","Velocity_95U","Mean_VelocityA","Velocity_25A","Velocity_75A","Velocity_5A","Velocity_95A","Mean_DepthU","Depth_25U","Depth_75U","Depth_5U","Depth_95U","Mean_DepthA","Depth_25A","Depth_75A","Depth_5A","Depth_95A","Mean_SubstrateU","Substrate_25U","Substrate_75U","Substrate_5U","Substrate_95U","Mean_SubstrateA","Substrate_25A","Substrate_75A","Substrate_5A","Substrate_95A","Mean_InstreamU","Instream_25U","Instream_75U","Instream_5U","Instream_95U","Mean_InstreamA","Instream_25A","Instream_75A","Instream_5A","Instream_95A","Mean_CanopyU","Canopy_25U","Canopy_75U","Canopy_5U","Canopy_95U","Mean_CanopyA","Canopy_25A","Canopy_75A","Canopy_5A","Canopy_95A"
"26",0.078,0.015,0.11,0,0.1565,0.0361235294117647,0,0.04,0,0.18,103.4,71.75,144.25,61.8,151,89.0609418282549,54,140,26,151,5.28571428571429,5,6,3.3,6,4.25225225225225,2,6,1,7,0.215,0,0.45,0,0.5,0.143841095890411,0,0.25,0,0.6,1,1,1,1,1,0.446376811594203,0,1,0,1
"27",0.089,0,0.14,0,0.258,0.0307728613569322,0,0.04,0,0.15,102.9,64.75,151,53.4,151,89.3379501385042,52,142,26,151,4.83333333333333,4.25,6,2.5,6,4.26443768996961,2,6,1,7,0.195,0,0.3375,0,0.665,0.138361643835616,0,0.2,0,0.6,0.857142857142857,1,1,0.3,1,0.451149425287356,0,1,0,1
"28",0.057,0,0.1075,0,0.161,0.0332153392330383,0,0.03,0,0.17,98.8,60.25,151,45.6,151,89.409972299169,52,150,24,151,4,3,4.75,3,5.75,4.09756097560976,2,6,1,7,0.135,0,0.2,0,0.4325,0.141528767123288,0,0.21,0,0.6,1,1,1,1,1,0.472622478386167,0,1,0,1
"29",0.071,0,0.1325,0,0.161,0.0298604651162791,0,0.03,0,0.166999999999999,106.6,64.75,151,60.45,151,89.853591160221,53.25,150.25,25.05,151,5,4.25,6,3.25,6,4.14848484848485,2,6,1,7,0.17,0,0.3125,0,0.5,0.145364383561644,0,0.2,0,0.6,0.875,1,1,0.35,1,0.452173913043478,0,1,0,1
"30",0.114,0.065,0.1475,0,0.258,0.031508875739645,0,0.03,0,0.1615,88.2,61.75,114.5,50.1,151,89.2465373961219,52,150,24,151,4.875,3.75,6,3,6,4.23030303030303,2,6,1,7,0.27,0.0375,0.4625,0,0.665,0.144449315068493,0,0.2,0,0.640000000000001,0.875,1,1,0.35,1,0.479768786127168,0,1,0,1
"31",0.06,0,0.0875,0,0.2445,0.0307602339181287,0,0.03,0,0.15,124,95.5,151,60.6,151,88.8254847645429,52,151,25,151,5.4,6,6,2.8,6.8,4.19571865443425,2,6,1,7,0.18,0,0.375,0,0.665,0.152076712328767,0,0.25,0,0.6,0.833333333333333,1,1,0.25,1,0.460869565217391,0,1,0,1
"32",0.061,0,0.1025,0,0.195,0.036393063583815,0,0.0375,0,0.1875,110.9,81.5,151,56.55,151,89.9530386740332,53.25,146,28.05,151,4,2.25,6,1.25,6,4.26219512195122,3,6,1,7,0.175,0,0.4125,0,0.555,0.14292602739726,0,0.2,0,0.6,0.857142857142857,1,1,0.3,1,0.465116279069767,0,1,0,1
"33",0.06,0.005,0.1075,0,0.1265,0.0356453488372093,0,0.04,0,0.1685,88.8,70.25,116.5,23.3,151,88.7115384615385,52,141.5,26,151,3.625,2.5,6,1,6,4.22188449848024,2,6,1,7,0.185,0,0.275,0,0.5,0.137665753424658,0,0.2,0,0.6,1,1,1,1,1,0.489855072463768,0,1,0,1
"34",0.091,0,0.11,0,0.2445,0.0340234604105572,0,0.03,0,0.16,114.2,86,151,73.8,151,89.4613259668508,52,147.5,26,151,5.83333333333333,6,6,5.25,6,4.22960725075529,2,6,1,7,0.26,0,0.5,0,0.665,0.138652054794521,0,0.2,0,0.6,0.875,1,1,0.35,1,0.460869565217391,0,1,0,1
"35",0.064,0,0.075,0,0.231,0.0346529411764706,0,0.0325,0,0.1705,106.2,77,151,65.35,151,89.4349030470914,54,146,24,151,4.16666666666667,3,6,1.5,6,4.18318318318318,2,6,1,7,0.185,0,0.2,0,0.665,0.140021917808219,0,0.2,0,0.6,0.875,1,1,0.35,1,0.472622478386167,0,1,0,1
"36",0.081,0.005,0.1325,0,0.1995,0.0348313953488372,0,0.0325,0,0.18,102.9,75.25,144.25,53.85,151,90.5220994475138,55,145,26,151,4.71428571428571,4,6,2.3,6,4.1854103343465,2,6,1,7,0.215,0,0.4625,0,0.555,0.148268493150685,0,0.25,0,0.6,0.875,1,1,0.35,1,0.481159420289855,0,1,0,1
"37",0.1,0.02,0.11,0,0.249,0.0337008797653959,0,0.03,0,0.17,100.3,73,136.75,63.7,151,88.7762430939227,52,138.75,26.1,151,5.28571428571429,5,6,3.6,6,4.08108108108108,2,6,1,7,0.24,0,0.3375,0,0.665,0.146575342465753,0,0.25,0,0.6,0.875,1,1,0.35,1,0.481049562682216,0,1,0,1
"38",0.034,0,0.08,0,0.11,0.0320233918128655,0,0.03,0,0.169,105.7,81.5,151,23.3,151,89.6408839779006,52,150.75,26,151,3.4,1,6,1,6,4.14156626506024,2,6,1,7,0.12,0,0.15,0,0.5,0.143430136986301,0,0.2,0,0.6,1,1,1,1,1,0.455331412103746,0,1,0,1
"39",0.089,0.005,0.11,0,0.2445,0.0356764705882353,0,0.03,0,0.18,102.2,77,144.25,53.25,151,91.7127071823204,55.25,151,26,151,4.42857142857143,3,6,1.6,6,4.20121951219512,2,6,1,7,0.245,0,0.45,0,0.665,0.143994520547945,0,0.2,0,0.6,0.875,1,1,0.35,1,0.452173913043478,0,1,0,1
"40",0.101,0,0.1475,0,0.258,0.0368479532163743,0,0.04,0,0.1895,110.5,78.5,151,60.45,151,87.8282548476454,52,138,24,151,5.5,5.25,6,4.25,6,4.31325301204819,3,6,1,7,0.245,0,0.4625,0,0.665,0.137419178082192,0,0.2,0,0.6,0.833333333333333,1,1,0.25,1,0.463556851311953,0,1,0,1
"41",0.065,0,0.1025,0,0.231,0.0326529411764706,0,0.03,0,0.1705,114.4,77,151,69.25,151,91.1412742382271,53,151,26,151,4.66666666666667,3.5,6,1.5,6.75,4.20858895705521,2,6,1,7,0.125,0,0.1125,0,0.575,0.139884931506849,0,0.2,0,0.6,0.857142857142857,1,1,0.3,1,0.472463768115942,0,1,0,1
"42",0.058,0,0.1075,0,0.1265,0.0312448377581121,0,0.03,0,0.151999999999999,108,75.25,151,53.25,151,88.9168975069252,50,140,26,151,4.33333333333333,3,5.75,3,6,4.27927927927928,3,6,1,7,0.155,0,0.2,0,0.5,0.137145205479452,0,0.2,0,0.6,1,1,1,1,1,0.433526011560694,0,1,0,1
"43",0.082,0,0.11,0,0.195,0.0352769679300292,0,0.03,0,0.189,116.6,88,151,78.3,151,90.3729281767956,52,151,26.1,151,5.83333333333333,6,6,5.25,6,4.2887537993921,3,6,1,7,0.24,0,0.5,0,0.555,0.146871232876712,0,0.25,0,0.6,0.75,0.75,1,0,1,0.476608187134503,0,1,0,1
"44",0.088,0,0.11,0,0.2445,0.0309467455621302,0,0.03,0,0.15,111.5,78.5,151,69.25,151,90.3259668508287,52.25,145,24.05,151,5.33333333333333,5.25,6,3.5,6,4.18181818181818,2,6,1,7,0.245,0,0.5,0,0.665,0.138909589041096,0,0.2,0,0.6,0.75,0.75,1,0,1,0.466472303206997,0,1,0,1
"45",0.07,0.005,0.11,0,0.14,0.0328338192419825,0,0.03,0,0.17,91.9,70.25,124,23.3,151,88.9445983379501,52,146,26,151,4,2.5,6,1,6,4.24096385542169,2,6,1,7,0.235,0,0.5,0,0.5,0.142739726027397,0,0.2,0,0.6,1,1,1,1,1,0.46242774566474,0,1,0,1
